iteration,i,j,Omega_curr,B_before,B_after,ell_before_B,B_ij_before,B_ji_before,delta_ij,delta_ji,chosen_direction,chosen_delta,B_ij_after,B_ji_after,ell_after_B,ell_after_Omega,B_improved,Omega_improved,B_contribution,Omega_contribution
151,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.9448142 ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.19471082]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.489967716213899,2.19471082426592,0.0,2.2674678395336088,0.0,ij,2.2674678395336088,2.2674678395336088,0.0,4.48820293248,4.48819981067045,True,True,-0.001764783733898767,-3.121809550421517e-06
152,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.92383158]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.48819981067045,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.48819981067045,4.48819981067045,True,True,0.0,0.0
153,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.92383158]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.48819981067045,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.48819981067045,4.48819981067045,True,True,0.0,0.0
154,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.92383158]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.48819981067045,0.0,2.2674678395336088,0.0,2.2674678395336088,ji,2.2674678395336088,0.0,2.2674678395336088,4.48819981067045,4.48819981067045,True,True,0.0,0.0
155,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.92383158]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]",4.48819981067045,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.48819981067045,4.48819981067045,True,True,0.0,0.0
156,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.92383158]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.56406006]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]",4.48819981067045,0.0,0.5640600566265461,0.000602454693673985,0.5455892596676829,ji,0.5455892596676829,0.0,0.5455892596676829,4.4868538094403965,4.48685199446307,True,True,-0.0013460012300532398,-1.8149773266529223e-06
157,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.90788461]]","[[ 0.         -0.00631214  2.00809647  1.68034569]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]",4.48685199446307,1.6803456945242168,0.0,1.9145930617551232,0.0,ij,1.9145930617551232,1.9145930617551232,0.0,4.4774414298350536,4.477351743999706,True,True,-0.00941056462801626,-8.968583534763042e-05
158,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.79669155]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]",4.477351743999706,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.477351743999706,4.477351743999706,True,True,0.0,0.0
159,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.79669155]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.54558926]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.477351743999706,0.5455892596676829,0.0,0.5253885996220323,0.000602454693673985,ij,0.5253885996220323,0.5253885996220323,0.0,4.47570650945733,4.475703796708185,True,True,-0.0016452345423756398,-2.7127491453171615e-06
160,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.475703796708185,4.475703796708185,True,True,0.0,0.0
161,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.475703796708185,4.475703796708185,True,True,0.0,0.0
162,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.475703796708185,4.475703796708185,True,True,0.0,0.0
163,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.475703796708185,4.475703796708185,True,True,0.0,0.0
164,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,0.5253885996220323,0.0,0.5253885996220324,0.000602454693673985,ij,0.5253885996220324,0.5253885996220324,0.0,4.475703796708185,4.475703796708185,True,True,0.0,0.0
165,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77761771]]","[[ 0.         -0.00631214  2.00809647  1.91459306]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.475703796708185,1.9145930617551232,0.0,1.9547753850230867,0.0,ij,1.9547753850230867,1.9547753850230867,0.0,4.47542064477389,4.4754205645685925,True,True,-0.0002831519342949562,-8.020529751462391e-08
166,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77434582]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.4754205645685925,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.4754205645685925,4.4754205645685925,True,True,0.0,0.0
167,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77434582]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.4754205645685925,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.4754205645685925,4.4754205645685925,True,True,0.0,0.0
168,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77434582]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.4754205645685925,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.4754205645685925,4.4754205645685925,True,True,0.0,0.0
169,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77434582]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]",4.4754205645685925,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.4754205645685925,4.4754205645685925,True,True,0.0,0.0
170,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77434582]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.5253886 ]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.4754205645685925,0.0,0.5253885996220324,0.000602454693673985,0.5219234189381426,ji,0.5219234189381426,0.0,0.5219234189381426,4.475371965732328,4.475371963370327,True,True,-4.859883626462391e-05,-2.36200126124686e-09
171,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.475371963370327,4.475371963370327,True,True,0.0,0.0
172,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.5219234189381426,0.0,0.5219234189381428,0.000602454693673985,ij,0.5219234189381428,0.5219234189381428,0.0,4.475371963370327,4.475371963370327,True,True,0.0,0.0
173,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.475371963370327,4.475371963370327,True,True,0.0,0.0
174,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.475371963370327,4.475371963370327,True,True,0.0,0.0
175,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.475371963370327,4.475371963370327,True,True,0.0,0.0
176,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.475371963370327,4.475371963370327,True,True,0.0,0.0
177,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.475371963370327,4.475371963370327,True,True,0.0,0.0
178,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.475371963370327,4.475371963370327,True,True,0.0,0.0
179,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.475371963370327,4.475371963370327,True,True,0.0,0.0
180,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,0.5219234189381428,0.000602454693673985,0.5219234189381426,ji,0.5219234189381426,0.0,0.5219234189381426,4.475371963370327,4.475371963370327,True,True,0.0,0.0
181,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77378457]]","[[ 0.         -0.00631214  2.00809647  1.95477539]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96166818]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]",4.475371963370327,0.0,1.9547753850230867,0.0,1.9616681801152918,ji,1.9616681801152918,0.0,1.9616681801152918,4.475363626013115,4.475363625943599,True,True,-8.337357211729568e-06,-6.95159485530894e-11
182,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.7736883 ]]","[[ 0.         -0.00631214  2.00809647  1.96166818]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52192342]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96166818]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]",4.475363625943599,0.5219234189381426,0.0,0.5213290087978368,0.000602454693673985,ij,0.5213290087978368,0.5213290087978368,0.0,4.475362195746228,4.475362195744184,True,True,-1.4301973711994265e-06,-2.043698543729988e-12
183,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77367178]]","[[ 0.         -0.00631214  2.00809647  1.96166818]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]",4.475362195744184,1.9616681801152918,0.0,1.9628505563523828,0.0,ij,1.9628505563523828,1.9628505563523828,0.0,4.475361950410295,4.475361950410233,True,True,-2.4533388920389143e-07,-6.217248937900877e-14
184,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.77366895]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.26746784]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]",4.475361950410233,0.0,2.2674678395336088,0.0,2.396303219408803,ji,2.396303219408803,0.0,2.396303219408803,4.469664265418382,4.469631553053678,True,True,-0.005697684991850416,-3.271236470414607e-05
185,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.70787585]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]",4.469631553053678,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.469631553053678,4.469631553053678,True,True,0.0,0.0
186,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.70787585]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]",4.469631553053678,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.469631553053678,4.469631553053678,True,True,0.0,0.0
187,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.70787585]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.52132901]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.469631553053678,0.5213290087978368,0.0,0.4885196539242172,0.000602454693673985,ij,0.4885196539242172,0.4885196539242172,0.0,4.465223997918237,4.465204456451079,True,True,-0.004407555135441221,-1.954146715821281e-05
188,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.465204456451079,0.4885196539242172,0.0,0.48851965392421737,0.000602454693673985,ij,0.48851965392421737,0.48851965392421737,0.0,4.4652044564510796,4.465204456451079,False,True,8.881784197001252e-16,-8.881784197001252e-16
